PICTURE,TITLE,PRICE,RAITING,PHONE,LINK,POSTAL_CODE,ADRESS,VILLE
,Volkswagen Käfer Cabrio 1303 blau metallic 25 kafer cabrio,21 500 € (TTC),5,+49 (0)5922 5808171,"https://www.automobile.fr/Voiture/Volkswagen-K%C3%A4fer-Cabrio-1303-blau-metallic-25/vhc:car,pgn:123,pgs:10,dmg:false/pg:vipcar/238293018.html",,nur nach telefonische anmeldung DE-48455 Bad Bentheim Allemagne,
,Audi Q8 50 TDI quattro Tiptronic  *VOLLAUSSTATTUNG*,95 988 € (TTC),3,+43 664 1497901,"https://www.automobile.fr/Voiture/Audi-Q8-50-TDI-quattro-Tiptronic/vhc:car,pgn:123,pgs:10,dmg:false/pg:vipcar/272538313.html",,Kärntnerstrasse 109 AT-8053 Graz Autriche,
,Chevrolet HHR 2.4 LT,5 900 € (TTC),4.4,+49 (0)3631 658978256,"https://www.automobile.fr/Voiture/Chevrolet-HHR-2.4-LT/vhc:car,pgn:123,pgs:10,dmg:false/pg:vipcar/272538318.html",,Strohmühlenweg 1 A DE-99734 Nordhausen Allemagne,
,Audi Audi a6 2.7 tdi TÜV neu 2020 Tauschen möglich,5 000 € (TTC),,00000,"https://www.automobile.fr/Voiture/Audi-Audi-a6-2.7-tdi-T%C3%9CV-neu-2020-Tauschen/vhc:car,pgn:124,pgs:10,dmg:false/pg:vipcar/272538312.html",, ,
,Volvo V 70 Kombi 2.4 D Kinetic*LEDER*NAVI*PARTIKELFIL.,2 900 € (TTC),5,+49 (0)176 83104256,"https://www.automobile.fr/Voiture/Volvo-V-70-Kombi-2.4-D-Kinetic-LEDER-NAVI/vhc:car,pgn:124,pgs:10,dmg:false/pg:vipcar/272538304.html",,Waldstr.7 DE-66996 Schindhard Allemagne,
,Opel Corsa 1.2 16V Enjoy Klima Sommer/Winterräder,2 290 € (TTC),,+49 (0)341 58616666,"https://www.automobile.fr/Voiture/Opel-Corsa-1.2-16V-Enjoy-Klima-Sommer/vhc:car,pgn:124,pgs:10,dmg:false/pg:vipcar/272538305.html",,Kastanienweg 5a DE-04178 Leipzig Allemagne,
,"Opel Opel Corsa (Wenig Km) 1,2 Ltr",850 € (TTC),,+49 (0)172 7706424,"https://www.automobile.fr/Voiture/Opel-Opel-Corsa-Wenig-Km-1,2-Ltr/vhc:car,pgn:124,pgs:10,dmg:false/pg:vipcar/272538306.html",, ,
,Toyota Verso-S Club,9 999 € (TTC),4.3,+49 (0)371 2435251599,"https://www.automobile.fr/Voiture/Toyota-Verso-S-Club/vhc:car,pgn:124,pgs:10,dmg:false/pg:vipcar/272538307.html",,Hofer Str. 3 DE-09224 Chemnitz/Mittelbach Allemagne,
,Opel Opel Corsa D Limited Edition,3 500 € (TTC),,+49 (0)160 8163328,"https://www.automobile.fr/Voiture/Opel-Opel-Corsa-D-Limited-Edition/vhc:car,pgn:124,pgs:10,dmg:false/pg:vipcar/272538308.html",, ,
,Mazda Mazda 6 Kombilimusine 2.0 2006,2 200 € (TTC),,+49 (0)491 634474034,"https://www.automobile.fr/Voiture/Mazda-Mazda-6-Kombilimusine-2.0-2006/vhc:car,pgn:124,pgs:10,dmg:false/pg:vipcar/272538310.html",, ,
,Volvo V 40 Kombi 1.8 16V,590 € (TTC),,+49 (0)7274 7030986,"https://www.automobile.fr/Voiture/Volvo-V-40-Kombi-1.8-16V/vhc:car,pgn:124,pgs:10,dmg:false/pg:vipcar/271242652.html",,Zur Wörth Spitze 2 a DE-76726 Germersheim Allemagne,
,Audi A4 Avant Ambition 2.0 TDI multitr. XENON NAVI,15 850 € (TTC),4.5,+49 (0)30 20169069,"https://www.automobile.fr/Voiture/Audi-A4-Avant-Ambition-2.0-TDI-multitr.-XENON/vhc:car,pgn:124,pgs:10,dmg:false/pg:vipcar/272538311.html",,Rudower Chaussee 47 DE-12489 Berlin Allemagne,
,Chevrolet HHR 2.4 LT,5 900 € (TTC),4.4,+49 (0)3631 658978256,"https://www.automobile.fr/Voiture/Chevrolet-HHR-2.4-LT/vhc:car,pgn:125,pgs:10,dmg:false/pg:vipcar/272538318.html",,Strohmühlenweg 1 A DE-99734 Nordhausen Allemagne,
,Hyundai i40 cw 5 Star Edition*Top Gepflegt*,8 450 € (TTC),4.9,+49 (0)4934 245984299,"https://www.automobile.fr/Voiture/Hyundai-i40-cw-5-Star-Edition-Top-Gepflegt/vhc:car,pgn:125,pgs:10,dmg:false/pg:vipcar/272538319.html",,Hanse strasse 21 DE-26529 Upgant- Schott Allemagne,
,Volvo V 40 Kombi 1.8 16V,590 € (TTC),,+49 (0)7274 7030986,"https://www.automobile.fr/Voiture/Volvo-V-40-Kombi-1.8-16V/vhc:car,pgn:125,pgs:10,dmg:false/pg:vipcar/271242652.html",,Zur Wörth Spitze 2 a DE-76726 Germersheim Allemagne,
,Audi A4 Avant Ambition 2.0 TDI multitr. XENON NAVI,15 850 € (TTC),4.5,+49 (0)30 20169069,"https://www.automobile.fr/Voiture/Audi-A4-Avant-Ambition-2.0-TDI-multitr.-XENON/vhc:car,pgn:125,pgs:10,dmg:false/pg:vipcar/272538311.html",,Rudower Chaussee 47 DE-12489 Berlin Allemagne,
,Audi Audi a6 2.7 tdi TÜV neu 2020 Tauschen möglich,5 000 € (TTC),,00000,"https://www.automobile.fr/Voiture/Audi-Audi-a6-2.7-tdi-T%C3%9CV-neu-2020-Tauschen/vhc:car,pgn:125,pgs:10,dmg:false/pg:vipcar/272538312.html",, ,
,Volkswagen Käfer Cabrio 1303 blau metallic 25 kafer cabrio,21 500 € (TTC),5,+49 (0)5922 5808171,"https://www.automobile.fr/Voiture/Volkswagen-K%C3%A4fer-Cabrio-1303-blau-metallic-25/vhc:car,pgn:125,pgs:10,dmg:false/pg:vipcar/238293018.html",,nur nach telefonische anmeldung DE-48455 Bad Bentheim Allemagne,
,Audi Q8 50 TDI quattro Tiptronic  *VOLLAUSSTATTUNG*,95 988 € (TTC),3,+43 664 1497901,"https://www.automobile.fr/Voiture/Audi-Q8-50-TDI-quattro-Tiptronic/vhc:car,pgn:125,pgs:10,dmg:false/pg:vipcar/272538313.html",,Kärntnerstrasse 109 AT-8053 Graz Autriche,
,"Opel Opel Corsa (Wenig Km) 1,2 Ltr",850 € (TTC),,+49 (0)172 7706424,"https://www.automobile.fr/Voiture/Opel-Opel-Corsa-Wenig-Km-1,2-Ltr/vhc:car,pgn:126,pgs:10,dmg:false/pg:vipcar/272538306.html",, ,
,Toyota Verso-S Club,9 999 € (TTC),4.3,+49 (0)371 2435251599,"https://www.automobile.fr/Voiture/Toyota-Verso-S-Club/vhc:car,pgn:126,pgs:10,dmg:false/pg:vipcar/272538307.html",,Hofer Str. 3 DE-09224 Chemnitz/Mittelbach Allemagne,
,Opel Opel Corsa D Limited Edition,3 500 € (TTC),,+49 (0)160 8163328,"https://www.automobile.fr/Voiture/Opel-Opel-Corsa-D-Limited-Edition/vhc:car,pgn:126,pgs:10,dmg:false/pg:vipcar/272538308.html",, ,
,Mazda Mazda 6 Kombilimusine 2.0 2006,2 200 € (TTC),,+49 (0)491 634474034,"https://www.automobile.fr/Voiture/Mazda-Mazda-6-Kombilimusine-2.0-2006/vhc:car,pgn:126,pgs:10,dmg:false/pg:vipcar/272538310.html",, ,
,Volvo V 40 Kombi 1.8 16V,590 € (TTC),,+49 (0)7274 7030986,"https://www.automobile.fr/Voiture/Volvo-V-40-Kombi-1.8-16V/vhc:car,pgn:126,pgs:10,dmg:false/pg:vipcar/271242652.html",,Zur Wörth Spitze 2 a DE-76726 Germersheim Allemagne,
,Audi A4 Avant Ambition 2.0 TDI multitr. XENON NAVI,15 850 € (TTC),4.5,+49 (0)30 20169069,"https://www.automobile.fr/Voiture/Audi-A4-Avant-Ambition-2.0-TDI-multitr.-XENON/vhc:car,pgn:126,pgs:10,dmg:false/pg:vipcar/272538311.html",,Rudower Chaussee 47 DE-12489 Berlin Allemagne,
,Audi Audi a6 2.7 tdi TÜV neu 2020 Tauschen möglich,5 000 € (TTC),,00000,"https://www.automobile.fr/Voiture/Audi-Audi-a6-2.7-tdi-T%C3%9CV-neu-2020-Tauschen/vhc:car,pgn:126,pgs:10,dmg:false/pg:vipcar/272538312.html",, ,
,Volkswagen Käfer Cabrio 1303 blau metallic 25 kafer cabrio,21 500 € (TTC),5,+49 (0)5922 5808171,"https://www.automobile.fr/Voiture/Volkswagen-K%C3%A4fer-Cabrio-1303-blau-metallic-25/vhc:car,pgn:126,pgs:10,dmg:false/pg:vipcar/238293018.html",,nur nach telefonische anmeldung DE-48455 Bad Bentheim Allemagne,
,Audi Q8 50 TDI quattro Tiptronic  *VOLLAUSSTATTUNG*,95 988 € (TTC),3,+43 664 1497901,"https://www.automobile.fr/Voiture/Audi-Q8-50-TDI-quattro-Tiptronic/vhc:car,pgn:126,pgs:10,dmg:false/pg:vipcar/272538313.html",,Kärntnerstrasse 109 AT-8053 Graz Autriche,
,Volkswagen Käfer Cabrio 1303 blau metallic 25 kafer cabrio,21 500 € (TTC),5,+49 (0)5922 5808171,"https://www.automobile.fr/Voiture/Volkswagen-K%C3%A4fer-Cabrio-1303-blau-metallic-25/vhc:car,pgn:127,pgs:10,dmg:false/pg:vipcar/238293018.html",,nur nach telefonische anmeldung DE-48455 Bad Bentheim Allemagne,
,Audi Q8 50 TDI quattro Tiptronic  *VOLLAUSSTATTUNG*,95 988 € (TTC),3,+43 664 1497901,"https://www.automobile.fr/Voiture/Audi-Q8-50-TDI-quattro-Tiptronic/vhc:car,pgn:127,pgs:10,dmg:false/pg:vipcar/272538313.html",,Kärntnerstrasse 109 AT-8053 Graz Autriche,
,Opel Opel Corsa D Limited Edition,3 500 € (TTC),,+49 (0)160 8163328,"https://www.automobile.fr/Voiture/Opel-Opel-Corsa-D-Limited-Edition/vhc:car,pgn:127,pgs:10,dmg:false/pg:vipcar/272538308.html",, ,
,Mazda Mazda 6 Kombilimusine 2.0 2006,2 200 € (TTC),,+49 (0)491 634474034,"https://www.automobile.fr/Voiture/Mazda-Mazda-6-Kombilimusine-2.0-2006/vhc:car,pgn:127,pgs:10,dmg:false/pg:vipcar/272538310.html",, ,
,Volvo V 40 Kombi 1.8 16V,590 € (TTC),,+49 (0)7274 7030986,"https://www.automobile.fr/Voiture/Volvo-V-40-Kombi-1.8-16V/vhc:car,pgn:127,pgs:10,dmg:false/pg:vipcar/271242652.html",,Zur Wörth Spitze 2 a DE-76726 Germersheim Allemagne,
,Audi A4 Avant Ambition 2.0 TDI multitr. XENON NAVI,15 850 € (TTC),4.5,+49 (0)30 20169069,"https://www.automobile.fr/Voiture/Audi-A4-Avant-Ambition-2.0-TDI-multitr.-XENON/vhc:car,pgn:127,pgs:10,dmg:false/pg:vipcar/272538311.html",,Rudower Chaussee 47 DE-12489 Berlin Allemagne,
,Audi Audi a6 2.7 4f tdi TÜV neu 2020 Tauschen m...,5 000 € (TTC),,00000,"https://www.automobile.fr/Voiture/Audi-Audi-a6-2.7-4f-tdi-T%C3%9CV-neu-2020-Tauschen/vhc:car,pgn:127,pgs:10,dmg:false/pg:vipcar/272538312.html",, ,
,Opel Opel Corsa D Limited Edition,3 500 € (TTC),,+49 (0)160 8163328,"https://www.automobile.fr/Voiture/Opel-Opel-Corsa-D-Limited-Edition/vhc:car,pgn:128,pgs:10,dmg:false/pg:vipcar/272538308.html",, ,
,Mazda Mazda 6 Kombilimusine 2.0 2006,2 200 € (TTC),,+49 (0)491 634474034,"https://www.automobile.fr/Voiture/Mazda-Mazda-6-Kombilimusine-2.0-2006/vhc:car,pgn:128,pgs:10,dmg:false/pg:vipcar/272538310.html",, ,
,Volvo V 40 Kombi 1.8 16V,590 € (TTC),,+49 (0)7274 7030986,"https://www.automobile.fr/Voiture/Volvo-V-40-Kombi-1.8-16V/vhc:car,pgn:128,pgs:10,dmg:false/pg:vipcar/271242652.html",,Zur Wörth Spitze 2 a DE-76726 Germersheim Allemagne,
,Audi A5 Sportback 2.0 TDI ALCANTARA+NAVI MMI DVD+PDC,12 500 € (TTC),4.6,+49 (0)2202 942805509,"https://www.automobile.fr/Voiture/Audi-A5-Sportback-2.0-TDI-ALCANTARA-NAVI-MMI/vhc:car,pgn:128,pgs:10,dmg:false/pg:vipcar/272538301.html",,Kempenerstr.38 DE-51469 Bergisch Gladbach Allemagne,
,Ford Mustang Coupe 5.0 Ti-VCT V8 Aut. GT Navi Premium,35 490 € (TTC),4.8,+49 (0)291 1307956885,"https://www.automobile.fr/Voiture/Ford-Mustang-Coupe-5.0-Ti-VCT-V8-Aut.-GT-Navi/vhc:car,pgn:128,pgs:10,dmg:false/pg:vipcar/272538302.html",,Schneidweg 16 DE-59872 Meschede/NRW Allemagne,
,Volvo V 70 Kombi 2.4 D Kinetic*LEDER*NAVI*PARTIKELFIL.,2 900 € (TTC),5,+49 (0)176 83104256,"https://www.automobile.fr/Voiture/Volvo-V-70-Kombi-2.4-D-Kinetic-LEDER-NAVI/vhc:car,pgn:128,pgs:10,dmg:false/pg:vipcar/272538304.html",,Waldstr.7 DE-66996 Schindhard Allemagne,
,Opel Corsa 1.2 16V Enjoy Klima Sommer/Winterräder,2 290 € (TTC),,+49 (0)341 9897776242,"https://www.automobile.fr/Voiture/Opel-Corsa-1.2-16V-Enjoy-Klima-Sommer/vhc:car,pgn:128,pgs:10,dmg:false/pg:vipcar/272538305.html",,Kastanienweg 5a DE-04178 Leipzig Allemagne,
,"Opel Opel Corsa (Wenig Km) 1,2 Ltr",850 € (TTC),,+49 (0)172 7706424,"https://www.automobile.fr/Voiture/Opel-Opel-Corsa-Wenig-Km-1,2-Ltr/vhc:car,pgn:128,pgs:10,dmg:false/pg:vipcar/272538306.html",, ,
,Toyota Verso-S Club,9 999 € (TTC),4.3,+49 (0)371 2435251599,"https://www.automobile.fr/Voiture/Toyota-Verso-S-Club/vhc:car,pgn:128,pgs:10,dmg:false/pg:vipcar/272538307.html",,Hofer Str. 3 DE-09224 Chemnitz/Mittelbach Allemagne,
,Volvo V 70 Kombi 2.4 D Kinetic*LEDER*NAVI*PARTIKELFIL.,2 900 € (TTC),5,+49 (0)176 83104256,"https://www.automobile.fr/Voiture/Volvo-V-70-Kombi-2.4-D-Kinetic-LEDER-NAVI/vhc:car,pgn:129,pgs:10,dmg:false/pg:vipcar/272538304.html",,Waldstr.7 DE-66996 Schindhard Allemagne,
,Opel Corsa 1.2 16V Enjoy Klima Sommer/Winterräder,2 290 € (TTC),,+49 (0)341 9897776242,"https://www.automobile.fr/Voiture/Opel-Corsa-1.2-16V-Enjoy-Klima-Sommer/vhc:car,pgn:129,pgs:10,dmg:false/pg:vipcar/272538305.html",,Kastanienweg 5a DE-04178 Leipzig Allemagne,
,"Opel Opel Corsa (Wenig Km) 1,2 Ltr",850 € (TTC),,+49 (0)172 7706424,"https://www.automobile.fr/Voiture/Opel-Opel-Corsa-Wenig-Km-1,2-Ltr/vhc:car,pgn:129,pgs:10,dmg:false/pg:vipcar/272538306.html",, ,
,Toyota Verso-S Club,9 999 € (TTC),4.3,+49 (0)371 2435251599,"https://www.automobile.fr/Voiture/Toyota-Verso-S-Club/vhc:car,pgn:129,pgs:10,dmg:false/pg:vipcar/272538307.html",,Hofer Str. 3 DE-09224 Chemnitz/Mittelbach Allemagne,
,BMW X1 sDrive20d M Sportpaket PDC Klima,12 860 € (TTC),4.4,+49 (0)6344 926995152,"https://www.automobile.fr/Voiture/BMW-X1-sDrive20d-M-Sportpaket-PDC-Klima/vhc:car,pgn:129,pgs:10,dmg:false/pg:vipcar/272538299.html",,Am Schänzel 6 DE-76829 Landau Allemagne,
,Rolls-Royce Wraith,214 200 € (TTC),4.1,+49 (0)2389 900492396,"https://www.automobile.fr/Voiture/Rolls-Royce-Wraith/vhc:car,pgn:129,pgs:10,dmg:false/pg:vipcar/272538300.html",,Industriestraße 44 DE-59192 Bergkamen Allemagne,
,Toyota Corolla 1.4 D-4D Edition / Compact,3 350 € (TTC),,+49 (0)7274 7030986,"https://www.automobile.fr/Voiture/Toyota-Corolla-1.4-D-4D-Edition-Compact/vhc:car,pgn:129,pgs:10,dmg:false/pg:vipcar/269084803.html",,Zur Wörth Spitze 2 a DE-76726 Germersheim Allemagne,
,Audi A5 Sportback 2.0 TDI ALCANTARA+NAVI MMI DVD+PDC,12 500 € (TTC),4.6,+49 (0)2202 942805509,"https://www.automobile.fr/Voiture/Audi-A5-Sportback-2.0-TDI-ALCANTARA-NAVI-MMI/vhc:car,pgn:129,pgs:10,dmg:false/pg:vipcar/272538301.html",,Kempenerstr.38 DE-51469 Bergisch Gladbach Allemagne,
,Ford Mustang Coupe 5.0 Ti-VCT V8 Aut. GT Navi Premium,35 490 € (TTC),4.8,+49 (0)291 1307956885,"https://www.automobile.fr/Voiture/Ford-Mustang-Coupe-5.0-Ti-VCT-V8-Aut.-GT-Navi/vhc:car,pgn:129,pgs:10,dmg:false/pg:vipcar/272538302.html",,Schneidweg 16 DE-59872 Meschede/NRW Allemagne,
,Toyota Verso-S Club,9 999 € (TTC),4.3,+49 (0)371 2435251599,"https://www.automobile.fr/Voiture/Toyota-Verso-S-Club/vhc:car,pgn:130,pgs:10,dmg:false/pg:vipcar/272538307.html",,Hofer Str. 3 DE-09224 Chemnitz/Mittelbach Allemagne,
,Toyota Corolla 1.4 D-4D Edition / Compact,3 350 € (TTC),,+49 (0)7274 7030986,"https://www.automobile.fr/Voiture/Toyota-Corolla-1.4-D-4D-Edition-Compact/vhc:car,pgn:130,pgs:10,dmg:false/pg:vipcar/269084803.html",,Zur Wörth Spitze 2 a DE-76726 Germersheim Allemagne,
,Audi A5 Sportback 2.0 TDI ALCANTARA+NAVI MMI DVD+PDC,12 500 € (TTC),4.6,+49 (0)2202 942805509,"https://www.automobile.fr/Voiture/Audi-A5-Sportback-2.0-TDI-ALCANTARA-NAVI-MMI/vhc:car,pgn:130,pgs:10,dmg:false/pg:vipcar/272538301.html",,Kempenerstr.38 DE-51469 Bergisch Gladbach Allemagne,
,Ford Mustang Coupe 5.0 Ti-VCT V8 Aut. GT Navi Premium,35 490 € (TTC),4.8,+49 (0)291 1307956885,"https://www.automobile.fr/Voiture/Ford-Mustang-Coupe-5.0-Ti-VCT-V8-Aut.-GT-Navi/vhc:car,pgn:130,pgs:10,dmg:false/pg:vipcar/272538302.html",,Schneidweg 16 DE-59872 Meschede/NRW Allemagne,
,Volvo V 70 Kombi 2.4 D Kinetic*LEDER*NAVI*PARTIKELFIL.,2 900 € (TTC),5,+49 (0)176 83104256,"https://www.automobile.fr/Voiture/Volvo-V-70-Kombi-2.4-D-Kinetic-LEDER-NAVI/vhc:car,pgn:130,pgs:10,dmg:false/pg:vipcar/272538304.html",,Waldstr.7 DE-66996 Schindhard Allemagne,
,Opel Corsa 1.2 16V Enjoy Klima Sommer/Winterräder,2 290 € (TTC),,+49 (0)341 9897776242,"https://www.automobile.fr/Voiture/Opel-Corsa-1.2-16V-Enjoy-Klima-Sommer/vhc:car,pgn:130,pgs:10,dmg:false/pg:vipcar/272538305.html",,Kastanienweg 5a DE-04178 Leipzig Allemagne,
,"Opel Opel Corsa (Wenig Km) 1,2 Ltr",850 € (TTC),,+49 (0)172 7706424,"https://www.automobile.fr/Voiture/Opel-Opel-Corsa-Wenig-Km-1,2-Ltr/vhc:car,pgn:130,pgs:10,dmg:false/pg:vipcar/272538306.html",, ,
,BMW X1 sDrive20d M Sportpaket PDC Klima,12 860 € (TTC),4.4,+49 (0)6344 926995152,"https://www.automobile.fr/Voiture/BMW-X1-sDrive20d-M-Sportpaket-PDC-Klima/vhc:car,pgn:130,pgs:10,dmg:false/pg:vipcar/272538299.html",,Am Schänzel 6 DE-76829 Landau Allemagne,
,Rolls-Royce Wraith,214 200 € (TTC),4.1,+49 (0)2389 900492396,"https://www.automobile.fr/Voiture/Rolls-Royce-Wraith/vhc:car,pgn:130,pgs:10,dmg:false/pg:vipcar/272538300.html",,Industriestraße 44 DE-59192 Bergkamen Allemagne,
,Volkswagen Käfer Cabrio 1303 blau metallic 25 kafer cabrio,21 500 € (TTC),5,+49 (0)5922 5808171,"https://www.automobile.fr/Voiture/Volkswagen-K%C3%A4fer-Cabrio-1303-blau-metallic-25/vhc:car,pgn:131,pgs:10,dmg:false/pg:vipcar/238293018.html",,nur nach telefonische anmeldung DE-48455 Bad Bentheim Allemagne,
,Toyota Verso-S Club,9 999 € (TTC),4.3,+49 (0)371 2435251599,"https://www.automobile.fr/Voiture/Toyota-Verso-S-Club/vhc:car,pgn:131,pgs:10,dmg:false/pg:vipcar/272538307.html",,Hofer Str. 3 DE-09224 Chemnitz/Mittelbach Allemagne,
,Opel Opel Corsa D Limited Edition,3 500 € (TTC),,+49 (0)160 8163328,"https://www.automobile.fr/Voiture/Opel-Opel-Corsa-D-Limited-Edition/vhc:car,pgn:131,pgs:10,dmg:false/pg:vipcar/272538308.html",, ,
,Mazda Mazda 6 Kombilimusine 2.0 2006,2 200 € (TTC),,+49 (0)491 634474034,"https://www.automobile.fr/Voiture/Mazda-Mazda-6-Kombilimusine-2.0-2006/vhc:car,pgn:131,pgs:10,dmg:false/pg:vipcar/272538310.html",, ,
,Volvo V 40 Kombi 1.8 16V,590 € (TTC),,+49 (0)7274 7030986,"https://www.automobile.fr/Voiture/Volvo-V-40-Kombi-1.8-16V/vhc:car,pgn:131,pgs:10,dmg:false/pg:vipcar/271242652.html",,Zur Wörth Spitze 2 a DE-76726 Germersheim Allemagne,
,Audi A4 Avant Ambition 2.0 TDI multitr. XENON NAVI,15 850 € (TTC),4.5,+49 (0)30 20169069,"https://www.automobile.fr/Voiture/Audi-A4-Avant-Ambition-2.0-TDI-multitr.-XENON/vhc:car,pgn:131,pgs:10,dmg:false/pg:vipcar/272538311.html",,Rudower Chaussee 47 DE-12489 Berlin Allemagne,
,Audi Audi a6 2.7 4f tdi TÜV neu 2020 Tauschen m...,5 000 € (TTC),,00000,"https://www.automobile.fr/Voiture/Audi-Audi-a6-2.7-4f-tdi-T%C3%9CV-neu-2020-Tauschen/vhc:car,pgn:131,pgs:10,dmg:false/pg:vipcar/272538312.html",, ,
,Volvo V 70 Kombi 2.4 D Kinetic*LEDER*NAVI*PARTIKELFIL.,2 900 € (TTC),5,+49 (0)176 83104256,"https://www.automobile.fr/Voiture/Volvo-V-70-Kombi-2.4-D-Kinetic-LEDER-NAVI/vhc:car,pgn:131,pgs:10,dmg:false/pg:vipcar/272538304.html",,Waldstr.7 DE-66996 Schindhard Allemagne,
,Opel Corsa 1.2 16V Enjoy Klima Sommer/Winterräder,2 290 € (TTC),,+49 (0)341 9897776242,"https://www.automobile.fr/Voiture/Opel-Corsa-1.2-16V-Enjoy-Klima-Sommer/vhc:car,pgn:131,pgs:10,dmg:false/pg:vipcar/272538305.html",,Kastanienweg 5a DE-04178 Leipzig Allemagne,
,"Opel Opel Corsa (Wenig Km) 1,2 Ltr",850 € (TTC),,+49 (0)172 7706424,"https://www.automobile.fr/Voiture/Opel-Opel-Corsa-Wenig-Km-1,2-Ltr/vhc:car,pgn:131,pgs:10,dmg:false/pg:vipcar/272538306.html",, ,
,Ford Mustang Coupe 5.0 Ti-VCT V8 Aut. GT Navi Premium,35 490 € (TTC),4.8,+49 (0)291 1307956885,"https://www.automobile.fr/Voiture/Ford-Mustang-Coupe-5.0-Ti-VCT-V8-Aut.-GT-Navi/vhc:car,pgn:132,pgs:10,dmg:false/pg:vipcar/272538302.html",,Schneidweg 16 DE-59872 Meschede/NRW Allemagne,
,Volvo V 70 Kombi 2.4 D Kinetic*LEDER*NAVI*PARTIKELFIL.,2 900 € (TTC),5,+49 (0)176 83104256,"https://www.automobile.fr/Voiture/Volvo-V-70-Kombi-2.4-D-Kinetic-LEDER-NAVI/vhc:car,pgn:132,pgs:10,dmg:false/pg:vipcar/272538304.html",,Waldstr.7 DE-66996 Schindhard Allemagne,
,Opel Corsa 1.2 16V Enjoy Klima Sommer/Winterräder,2 290 € (TTC),,+49 (0)341 9897776242,"https://www.automobile.fr/Voiture/Opel-Corsa-1.2-16V-Enjoy-Klima-Sommer/vhc:car,pgn:132,pgs:10,dmg:false/pg:vipcar/272538305.html",,Kastanienweg 5a DE-04178 Leipzig Allemagne,
,"Opel Opel Corsa (Wenig Km) 1,2 Ltr",850 € (TTC),,+49 (0)172 7706424,"https://www.automobile.fr/Voiture/Opel-Opel-Corsa-Wenig-Km-1,2-Ltr/vhc:car,pgn:132,pgs:10,dmg:false/pg:vipcar/272538306.html",, ,
,Renault Megane 1.5 dCi Grandtour.Euro 5.Klimaautomatik.,6 500 € (TTC),4.7,+49 (0)4442 888989170,"https://www.automobile.fr/Voiture/Renault-Megane-1.5-dCi-Grandtour.Euro/vhc:car,pgn:132,pgs:10,dmg:false/pg:vipcar/272538298.html",,Vechtaer Straße 52 DE-49393 Lohne Allemagne,
,BMW X1 sDrive20d M Sportpaket PDC Klima,12 860 € (TTC),4.4,+49 (0)6344 926995152,"https://www.automobile.fr/Voiture/BMW-X1-sDrive20d-M-Sportpaket-PDC-Klima/vhc:car,pgn:132,pgs:10,dmg:false/pg:vipcar/272538299.html",,Am Schänzel 6 DE-76829 Landau Allemagne,
,Rolls-Royce Wraith,214 200 € (TTC),4.1,+49 (0)2389 900492396,"https://www.automobile.fr/Voiture/Rolls-Royce-Wraith/vhc:car,pgn:132,pgs:10,dmg:false/pg:vipcar/272538300.html",,Industriestraße 44 DE-59192 Bergkamen Allemagne,
,Toyota Corolla 1.4 D-4D Edition / Compact,3 350 € (TTC),,+49 (0)7274 7030986,"https://www.automobile.fr/Voiture/Toyota-Corolla-1.4-D-4D-Edition-Compact/vhc:car,pgn:132,pgs:10,dmg:false/pg:vipcar/269084803.html",,Zur Wörth Spitze 2 a DE-76726 Germersheim Allemagne,
,Audi A5 Sportback 2.0 TDI ALCANTARA+NAVI MMI DVD+PDC,12 500 € (TTC),4.6,+49 (0)2202 942805509,"https://www.automobile.fr/Voiture/Audi-A5-Sportback-2.0-TDI-ALCANTARA-NAVI-MMI/vhc:car,pgn:132,pgs:10,dmg:false/pg:vipcar/272538301.html",,Kempenerstr.38 DE-51469 Bergisch Gladbach Allemagne,
,Toyota Corolla 1.4 D-4D Edition / Compact,3 350 € (TTC),,+49 (0)7274 7030986,"https://www.automobile.fr/Voiture/Toyota-Corolla-1.4-D-4D-Edition-Compact/vhc:car,pgn:133,pgs:10,dmg:false/pg:vipcar/269084803.html",,Zur Wörth Spitze 2 a DE-76726 Germersheim Allemagne,
,Audi A5 Sportback 2.0 TDI ALCANTARA+NAVI MMI DVD+PDC,12 500 € (TTC),4.6,+49 (0)2202 942805509,"https://www.automobile.fr/Voiture/Audi-A5-Sportback-2.0-TDI-ALCANTARA-NAVI-MMI/vhc:car,pgn:133,pgs:10,dmg:false/pg:vipcar/272538301.html",,Kempenerstr.38 DE-51469 Bergisch Gladbach Allemagne,
,Ford Mustang Coupe 5.0 Ti-VCT V8 Aut. GT Navi Premium,35 490 € (TTC),4.8,+49 (0)291 1307956885,"https://www.automobile.fr/Voiture/Ford-Mustang-Coupe-5.0-Ti-VCT-V8-Aut.-GT-Navi/vhc:car,pgn:133,pgs:10,dmg:false/pg:vipcar/272538302.html",,Schneidweg 16 DE-59872 Meschede/NRW Allemagne,
,"Volkswagen up! move up! ASG *89,-€",12 835 € (TTC),4.9,+49 (0)5205 1006888,"https://www.automobile.fr/Voiture/Volkswagen-up-move-up-ASG-89,/vhc:car,pgn:133,pgs:10,dmg:false/pg:vipcar/270799152.html",,Industriestrasse 19 DE-33689 Bielefeld Allemagne,
,Kia kia stonic,18 300 € (TTC),,+49 (0)1517 0119532,"https://www.automobile.fr/Voiture/Kia-kia-stonic/vhc:car,pgn:133,pgs:10,dmg:false/pg:vipcar/272538294.html",, ,
